offset,kind,text,before_hex,after_hex
66563,partial_path,2\NEU e?Y(,45e73d00006c000354475f00288f388c03bc2e03,325c4e455520653f5928e80706693332543fab3e00006c0003242e5e
66633,partial_path,LOTHBALLGXM\FUR2,2048195c886c000330d25c0040fa313c02ac250d,4c4f544842414c4c47584d5c46555232906b0551c577411a3f00006c
66731,partial_path,FONTS\ARIAL,6cd047480b00006c000350a25c00a0e5314c0208,464f4e54535c415249414cb400045f31365f303034941a0769695558
66820,partial_path,EST\BACKDROP_058,f847b12300006e0094575dbe81321c012b2c130d,4553545c4241434b44524f505f3035388412052bb40a44933f00006e
67085,partial_path,Y_M1\SHELTER1) ,e2407a5c186c000310665f00c403381c0170310a,595f4d315c5348454c544552312920030522940749fea300006c0003
67123,partial_path,SCENE\RACET`M,940749fea300006c000334885d0044a62dbc0908,5343454e455c5241434554604d9c3b09322e584d4c0069b1b40046c2
67238,partial_path,2\CTYR)$!,006c0003a45e5f0098bc2d2c03248c3c28dc1e03,325c43545952292421046969ab6ad447e55c786c000398b45e001823
67468,full_path,WOOLDAND\CAR.PSM,9d48817d01006c006e757c9531fc04279c0e0008,574f4f4c44414e445c4341522e50534d0069af883241d52e00006c00
67549,partial_path,BUTTONS\UPDOWNARROW`,0200006c0003245b5d00d8ad312c012b6c030001,425554544f4e535c5550444f574e4152524f5760a2255c4505c9b2a6
67793,partial_path,1\CLAYHU(\*,6c457a3700006e0064ff5d5898311c042b6c0605,315c434c41594855285c2a05124b9544bc3200006c0003883f5f008c
68229,partial_path,"_M2\STP*,R",41401f00006c0003a82c5f00bcb2386c029c5a04,5f4d325c5354502a2c52053462f947f92000006c0003e04d5e00ec9b
68574,partial_path,M\NOI)D',439c1f00006c00033ca95d00f0b4382c01acc602,4d5c4e4f492944270769690e18a140393a00006c0003e43860006c7f
69015,partial_path,_S4\DRUM)$,c97d425e0f00006e00c4ef4d10a2382c039c2b05,5f53345c4452554d29240305b62a563fa60a00006e0090b0ac182f4c
69150,fragment,05.PSS,6c0003fc725f00b033254c7701464d565ca0100b,30352e5053530069698eea3c47eb4c0f6c0003a0d45c000014384c05
69221,partial_path,"1\I_WOODFE""gy02A(4",6c000374925f009020dd0e542b8c7e8ccadc3307,315c495f574f4f44464522677930324128340d076969562123408220
69279,full_path,\TNG\DATAPSM\COURSE\ITALY1\MRTRUCK ROLLER-TGA.GXI,0f00000582200000ec2060006000002e03000000,5c544e475c4441544150534d5c434f555253455c4954414c59315c4d
69348,partial_path,TURKEY_W\PLANEALPHA'$,0069696c539147ef3e00006e0030093c2c010001,5455524b45595f575c504c414e45414c50484127240105bfa3543fd4
69387,partial_path,FRANCE_S2\TSIDEW',27240105bfa3543fd41d00006e0044623c1c010d,4652414e43455f53325c54534944455727100108696969cc3608483b
69434,partial_path,FRONTEND\NEW\TITLESCREEN\BG_,3b3900006c0005488e60007c885e002f6c03000a,46524f4e54454e445c4e45575c5449544c4553435245454e5c42475f
69493,full_path,FMV\MASTER03.PSS,5ebf3aef2b38006c000394cd5d005896dc090009,464d565c4d415354455230332e5053530069693b4fb545200e00006c
69538,partial_path,1\WC(,00006c0004b8c65c00b8cf5d30ec01dc2aac2101,315c574328f402053c15ed46084000006c0006f8095d007c6e5d0001
69613,partial_path,_S3_FLIP\TOP) ,42d00c00006c000384ea5c001c29dc16368c0709,5f53335f464c49505c544f5029200101db894f3f7c116c0004a08a5d
69712,partial_path,W1\I_LARGEVILLA1'8,299dfd42b34c3b6c000394525e00fca63e0c010d,57315c495f4c4152474556494c4c413127380206694e70993f371800
69792,partial_path,"3\WAT+,",fb4046092b00006c0003d478600004e53eec0702,335c5741542b2c0d05430db4412a3900006c0003141f5f00a88d384c
69855,partial_path,MISC\GO\GO_004,9923483f0b00006c0003f42260000c9b310c010b,4d4953435c474f5c474f5f303034805d051fde4347bf3900006c0003
69936,partial_path,VEHICLES\XTRAILL,a348d49602006c000494b05e005cd45c302c0c0c,56454849434c45535c58545241494c4c8e074d504c4554452e50534d
69954,full_path,MPLETE.PSM\i,0c0c56454849434c45535c58545241494c4c8e07,4d504c4554452e50534d5c69056ba74e44e01800006c0003642b6000
70059,partial_path,XTURES\FLOGOS128(H,3c00006c0003b0405d005c8f337e024d4d748d0d,5854555245535c464c4f474f5331323828480206694fafac466d9013
70164,partial_path,SKY\CLOUD1,c64625488b7b00006c0082110000307c049c4707,534b595c434c4f554431bb005330322818010669fd1b303e98270000
70202,partial_path,1\SCHE,0669fd1b303e982700006e004c693c4c03bc6b02,315c53434845b1532b4c0c05ae55a948a11200006f00d80c6088122b
70249,fragment,ROPHY.XMLLI,2b3c17035343454e455ce4babfb8535c5070c306,524f5048592e584d4c4c49053bae0b3f910f00006c0003282d60003c
70312,partial_path,"M2\WHITEpS(,",41a70a00006c000314495e004892388c0fbc7305,4d325c57484954457053282c140568f5124220f723006c0003bc4d60
70382,partial_path,4\BAGOO(,277d42de2500006c00035c5e6000ec6e3f0c0104,345c4241474f4f2890060557ef2b41f52800006c0003b8b55f0038a1
70484,partial_path,W\NEU GRASSp,0103696975188f477cce6e00f057ac483d3c1c08,575c4e455520475241535370e201524f434b28540a02df28ef472040
70564,partial_path,ONTS\ARIAL,1621d347660800006c0002f4505d00bc330c0107,4f4e54535c415249414c851c43ac01045f32345f3030309cad05b82c
70664,partial_path,W1\CHECKS',86c142442200006c000370de5d004cb83e2c0206,57315c434845434b5327b806050ec0e04800d901006c0003ec755f00
71144,partial_path,\CUPS\MR_MEDAL,f901006c00034c175e001456313c02e42f7c6e0b,5c435550535c4d525f4d4544414c8c1a05c46c2a3ebd3900006c0003
71186,partial_path,"1\F_RET""",3900006c0003a0795e00ec47310c01cc42aced04,315c465f5245542208270157414c4c275411076969172d01482a2a00
71333,partial_path,3\TENT3)x,2e00006c000308295f00d0b3316c03dc078c6704,335c54454e543329780406699a02bc3ef42e00006e006c8b3c2c0aac
71363,partial_path,_M\LOCK),06699a02bc3ef42e00006e006c8b3c2c0aac0f04,5f4d5c4c4f434b291001054261d447690900006e003490350d014635
71488,partial_path,3\SHRUBTRIG((,4f8fc9916903271c3d0334de5f00484c3ecc1608,335c53485255425452494728280c06691b33e63d6f0300006f000c6f
71647,partial_path,W\BAR*,2bc33a566c56286d400cbe460100341c49cc4f02,575c4241522aec0905e42bd647660c00006e0010e6ac082f1c02ac4f
71723,partial_path,YBLAZER\WHEE,006c000428055d00dc3d5e30bc0627bc0874ea09,59424c415a45525c57484545ac9705bca2f3471c2400006c00031078
71762,partial_path,EST\BACKDROP_02,1c2400006c000310785d005c5c310c012cbc110c,4553545c4241434b44524f505f3032b0110284d14c3fe050216f002c
71800,partial_path,S2\MARINA_#hL(l%,84d14c3fe050216f002c236036ec088c34cc2307,53325c4d4152494e415f23684c286c25055c50e440a63d00006c0003
72250,partial_path,S1\FARM5(,41bb3600006c000398d75e00a02f385c02aca105,53315c4641524d3528101d05464c6b409a7710006c00030cbc5c0008
72367,partial_path,2\TOW+,3e483600006c00036cfb5e00ac00383c03ac4e02,325c544f572bec460238f4a946104c086d002c5e568011380c01bc3d
72636,partial_path,1\DEFAULT x,3100006c000374d65f009036315c06dc999c0807,315c44454641554c5420780122c0482bec33027dc0d647054c5e6c00
72803,partial_path,3\KAORI(,fd45384cae6c000378ec5c00b437385c03ac7004,335c4b414f524928b806066936289744d52800006e00ac4d35cc0a2e
73254,partial_path,48\ARIAL_48_,9f4c696c006e0f547b31ec022b4c1cb09f740009,34385c415249414c5f34385f110000a70f000043100000000643454e
73279,fragment,CENTERED.PSB,49414c5f34385f110000a70f0000431000000006,43454e54455245442e5053420069696962a7f4464d1800006c00003a
73319,full_path,\TNG\DATAPSM\COURSE\TURKEY_S2\MRTRUCK SIDEDOORB-TGA.GXI,4d1800006c00003ae8e35e0078705d0003000000,5c544e475c4441544150534d5c434f555253455c5455524b45595f53
73397,partial_path,ITALY_S1\WHEEL',b4416c0f00006c0004b89e6000083d5e373c010b,4954414c595f53315c574845454c27080106698f0000437dc800006c
73437,partial_path,W1\PINUS2',0000437dc800006c000300985e00c8b83e0c0106,57315c50494e55533227100105cefdcb415dd427006c0003209a6000
73507,partial_path,M1_FLIP\HAY'$,40223a00006c0003305a5f00f0e7386c04a80708,4d315f464c49505c4841592724020769691b55fe489f8800006c0003
73545,partial_path,SCENE\RACETEST,55fe489f8800006c0003c84e5f0054b92d2c020b,5343454e455c5241434554455354b8100c312e584d4c006991daee3f
73626,partial_path,MISC\SKY\CLOUD4,05f43f2748cf9400006d00004200b0e9312c010c,4d4953435c534b595c434c4f554434bb00533035291c0105a636c93d
73716,partial_path,PARTICLES\GRASS1,081000006c00066ccb5d00f0b95e00012edc090d,5041525449434c45535c475241535331844c076969e367ff3ed02600
73874,partial_path,ND\NEW\,2300006c0003602c5f0000fc316e054652642b04,4e445c4e45575c8846094241434b44524f505f303338942405c75306
73922,partial_path,SPAIN_M\WHITE HOT)0,44461900006c000348dd5d00d8a0311c01dc7a0e,535041494e5f4d5c574849544520484f5429300e05312e97478dfc00
73966,partial_path,W\TREE1'x,478dfc00006c00036c435e00f410381c01cc1b04,575c54524545312778040669071f1c48180d00006c00052c776000ec
74001,partial_path,HUD\PACENOTES_002,48180d00006c00052c776000ecd85c002f8c110e,4855445c504143454e4f5445535f30303298180169c6d09f278c0603
74196,full_path,FMV\CREDITS.PSS~,11054fcab83504803e006f00946f5f9c1a8c680c,464d565c435245444954532e5053537ebca057bc03700403c8205d00
74270,partial_path,S\ARIAL,47df0b00006c00033ca65c00549631fc05742604,535c415249414cb400045f32345f303235bb1469d455ac0d6c0f0308
74474,partial_path,1\I2A_PLANK)\,9f2f00006c00031c4f5e00c81433ec01299c1e08,315c4932415f504c414e4b295c1c05e3f2493fd22600006e00f8beac
74750,partial_path,W\ALUMINIU*l,44a3d5443b0a00006c006e68c0d0382c02acc007,575c414c554d494e49552a6c050541b40148dc3500006c00031c0460
74861,partial_path,1\DRUM),56ee3d530f00006c0003d85a5d0068293e2c0103,315c4452554d2908010669e4b8e23d1a1000006e0004684deec4330c
75231,partial_path,NEWRAV\CAR,ee7148a78a01006c007e75687c310c01276c1807,4e45575241565c434152fcdd0552849b46423f00006c000314685d00
75269,partial_path,S1\BED TO MUDO,3f00006c000314685d00580c31fc00dc6acc100a,53315c42454420544f204d55444f004c5449288c04055d89b841003e
75546,partial_path,_M\VILLAGE08(,3e5f3900006c0003ec2a5f00f87f38fc01bc0609,5f4d5c56494c4c4147453038280c0205d1ae363ea82800006c0002c0
75649,partial_path,CUPS\BF-GOOD_BADG),16d8475f0600006c0003a4b45d0084c93e3c010e,435550535c42462d474f4f445f4241444729f4100769691039f4471f
75904,partial_path,S1\FAR*,3500006c00033c746000901d311c03cc08bc1103,53315c4641522ae02002ffc1ef47bb4c406c0003d4dc5f0008bf310c
76048,partial_path,W2\TENT),8c4643182e00006c0003e4be5d0000463edc0604,57325c54454e5429ac47054f0f19480c1c00006e0058554d5ca7310c
76279,partial_path,BUTTONS\SLIDER,4a0100006c000314b45f00a82331fc002bec0a0b,425554544f4e535c534c49444552b7015f303025a42a0533c7e73f20
76437,fragment,W1.BSPL,006c00038c355f00ccac385c0328dc0723605b03,57312e4253504ca605c149053ff49000006c0003e81e6000c46c380c
76759,partial_path,ANIMALS\HAWK,482c4ce16c0004e84d5f00c05c5d303c119c2809,414e494d414c535c4841574ba464032fd6b441fa254c6c0625000078
77334,partial_path,1\BLX,b16f4743443d00006d00a44d4fb0397c6b9c9701,315c424c581a0120434f502a8c77051290f446501700006c0003a496
77406,partial_path,GO\GOX,48230800006c000364a85e008c92319c049c6902,474f5c474f589524a03b05bd687545d00c00006c000344fa5c004cac
77450,full_path,APSM\COURSE\TURKEY1\TOP-TGA.GXI,5c004cac2c1c0211000043100000161000000016,4150534d5c434f555253455c5455524b4559315c544f502d5447412e
77504,partial_path,\TNG\DATAPSM,333e132e00006c000148395e0060000d03000000,5c544e475c4441544150534dfc070a4652414e4345315c54454e5433
77519,partial_path,FRANCE1\TENT3',0d030000005c544e475c4441544150534dfc070a,4652414e4345315c54454e5433270401076969b0af19482e0600006c
77562,full_path,HUD\MASTER_TEMPLATE.PSB,2e0600006c000514025d00284e5e002f0c010011,4855445c4d41535445525f54454d504c4154452e50534200696969fd
77612,partial_path,SPAIN2\WH2(,43be0500006c0003d4835d0020d631fc00cc1807,535041494e325c57483228000205b5020d48d72a00006c0004384360
77655,partial_path,D\NEW\TITLESCREEN|,0004384360003c015d30fc010146524f4e40170e,445c4e45575c5449544c4553435245454e7c019801015f3031398822
77707,partial_path,ITALY_W2\I2A_GRASSROCK(l,0543373d00006c0003e8d85f000cca383c020004,4954414c595f57325c4932415f4752415353524f434b286c02056d21
77810,partial_path,_M\PATHESPORT(L,c7430e3100006f00cc515d6835309c032a9c040a,5f4d5c504154484553504f5254284c0205a45e92473d3f00006c0002
77849,partial_path,_W\QUAD BLEND' ,92473d3f00006c000278e05f0088397c03ac460a,5f575c5155414420424c454e4427200105ab3ce53fea9000006c0003
77891,partial_path,_W_FLIP\SINGTREE0),9000006c000300615d00ac82316c03dc11ac470e,5f575f464c49505c53494e4754524545302914070769695ce06d455b
77933,partial_path,1\DRUM*,695ce06d455b0f00006f00ccc05c3b7c03bc1203,315c4452554d2a10010515acc643084000006e0078adad0801353c0b
78009,partial_path,XTURES\BAGOO_BADGE',6c0003f4555d0078a5315c0901434f4d4d644b0f,5854555245535c4241474f4f5f4241444745271c010528a498404925
78054,partial_path,Y3\KAORI',40492500006c00034cc65f0070d8389c046c1105,59335c4b414f524927000108696969c3a085432d1800006c00041c9b
78092,partial_path,2\MRTRUCK SIDEDOORB*<,432d1800006c00041c9b5f0084ea5c3cec070001,325c4d52545255434b2053494445444f4f52422a3c0105702614483f
78165,partial_path,VEHICLES\KANGOO\,bb544870f002006c0003b44a5d00a8e8318c030c,56454849434c45535c4b414e474f4f5c8a014d504c458081094d0069
78287,partial_path,_S1\WATER',2b00006c0003347a5f001485316c03dc5cbc5206,5f53315c574154455227c805054c38c53e643b00006c0003e0646000
78762,partial_path,EST\BACKDROP_00,6c0003d8685e00b03a312c018633454e257c200c,4553545c4241434b44524f505f3030bc8a0574c28143ab3f00006c00
78890,partial_path,M\CARAVAN(,46db3400006c0003a0e75d00b0d1386c08cc9806,4d5c4341524156414e28040207696952a93742f0ba00006c00035873
78961,partial_path,1\CTYR(,436f0400006c0003f4a75d006099380c019c2803,315c4354595228a00b086969699a7aea40223a00006c000238d65d00
79095,partial_path,"2\SOLID""",4312f800006c0003ec795f00a03d38fc009c1f04,325c534f4c494422c424025f5452554e297c290575fabe45c1070000
79136,partial_path,2\RUBBE),fabe45c10700006c000364d05f00605e3e5c0704,325c525542424529940e052e37d747850b00006c0003d4135f00309c
79208,partial_path,MISC\ATTRACT% 0,dc1d48be0b00006c0003a0745d0080b831fc0009,4d4953435c41545452414354252030054c4f474f5f303033b4080769
79260,partial_path,M\FIELD(p,3ea23e00006c000340fc5e00183f382c03dcaa04,4d5c4649454c44287009057ca73441ba2b00006c0003481c5f0098e0
79544,partial_path,SKY\CLOUD2,483c1a00006c000330bd5d00c4a4316c2d8c3d07,534b595c434c4f554432b8000253322e505322e82a06694700d6470b
79619,partial_path,_S3\FARM5',c43600006c0003748d5d00e4b5312c022a9c0406,5f53335c4641524d3527c8070369fb4e3b426d5c936c0003645c5f00
79815,partial_path,S\MRV,4760024c624c000310b25f00900e310c01643d01,535c4d5256195945fc00015f303034a47c053713f547163200006c00
80149,partial_path,_W\BIGBAR+,8947a53300006c0002dc6d6000d0390c41ac3606,5f575c4249474241522b0c28057e9c8143f62500006c00039cc45f00
80321,partial_path,2\MUD,0dba457c196c0003203e5e00a4cb38fc3aac1a02,325c4d5544a819291002051b83c53ea60a00006c00033c385d00eccf
80602,partial_path,\/N\61,48871800006e00a06f4d1bad317c052b2c132310,5c2f4e5c3631aca3021ba54e46c44cc76c000380ea5d00fc573e7e03
80774,partial_path,FADE\BLOCK16.#,b02248890000006c007eee8ca7311c0123fc280a,464144455c424c4f434b31362e23f46305325ce43d180800006c0003
80941,full_path,"FMV\GO3.PSS""",216bda3704c044006c0003a85e5d00b86bdcc108,464d565c474f332e50535322ac68050db16340172e00006c0003a4f5
81287,partial_path,M1\BALCON+,929c40513e00006c00030c9d5e00344d3e1c0106,4d315c42414c434f4e2b1c0a02102641466b5c196d00dc5e8e44bb38
81457,partial_path,S\PSxF,6c0003f0435d00c4ad2d3c02245c31e409bcde01,535c5053784603494e4d454e5523903103cb50d94455175c7c061700
81576,full_path,\COURSE\FRANCE_W\F_ROADFILL-TGA.GXI,c1247c452edc061100001610000024100000001a,5c434f555253455c4652414e43455f575c465f524f414446494c4c2d
81635,partial_path,\TNG\DATAPSM\COU|,407e0700006c00018c135f006000000203000000,5c544e475c4441544150534d5c434f557c08084954414c59335c4241
81654,partial_path,ITALY3\BARK',005c544e475c4441544150534d5c434f557c0808,4954414c59335c4241524b27fc0005945afc4698fc00006f00a8a45d
81689,partial_path,TURKEY_S2\TREE1',945afc4698fc00006f00a8a45d79070036fc000c,5455524b45595f53325c5452454531270c01059de4d647450500006c
81730,partial_path,FONTS\MRALLYE,d647450500006c0004a41f5f008c815e300c010a,464f4e54535c4d52414c4c5945fc00015f30313098180669e3b78343
81778,partial_path,SPAIN2\DRUM2',530f00006c00045875600070645d300c01dc1809,535041494e325c4452554d32271002086969697873fd41023d00006c
81822,partial_path,_S3\I2A_GRASSROC(X,3d00006c00036c6b5e003011311c02cc088c210d,5f53335c4932415f4752415353524f4328580406691e17d747db0400
81892,partial_path,RONTEND\NEW\TEST\BACKDROP_062,f847f40f00006c00033c145e00ece6320c01000b,524f4e54454e445c4e45575c544553545c4241434b44524f505f3036
82058,partial_path,1\CTYRE),0400006c00038cdd5d009c7331ac04cc37ac0904,315c435459524529000805a7224943941d00006c000304685e00fc33
82092,partial_path,1\MRTRUCK SID($,43941d00006c000304685e00fc33380c018c480a,315c4d52545255434b2053494428240105510adb44e22800006e00cc
82127,partial_path,_W\ROOF)(,0105510adb44e22800006e00ccbf3c4c0d9c0804,5f575c524f4f462928020669a15aa2464f3a00006c000300625e0004
82162,partial_path,_S1\HUT_0(`,464f3a00006c000300625e0004cb382c02bc1906,5f53315c4855545f3028600d046969698eb725457c2b6c0004a04d5f
82200,partial_path,"_FLIP\SANDj,K )",25457c2b6c0004a04d5f00a8285d378c05cc1107,5f464c49505c53414e446a2c4b20290408076969b9e1ea48118d0100
82241,partial_path,SCENE\ICONT\,e1ea48118d01006c00035ca75c00b8852d2c0909,5343454e455c49434f4e545ca0130b322e43464c00696969636dc53d
82289,partial_path,XTURES\BLA*X,2c5c3b6c0003a45e60000c75334e034d4d645a07,5854555245535c424c412a580d066930080f49fab500006c0003c862
82400,full_path,VEHICLES\XTRAIL\WHEEL.PSM,901e00006c0003eca85e003ca92d0c046c08000b,56454849434c45535c58545241494c5c574845454c2e50534d00691c
82701,partial_path,Y2\NOIS(,1f00006c0003b8265d00b4a631dc02dc0d6c2604,59325c4e4f495328d01108696969b944d347260900006c00034cb35d
82738,partial_path,S\ARIAL~,47260900006c00034cb35d0048dd310c0174b004,535c415249414c7e084943ac01045f32345f3030348c1f051a82e340
82825,partial_path,ENDSCREENS\PS2\NAME,00006c000344125d009c492d0c01bc3890060001,454e4453435245454e535c5053325c4e414d4598390578b048430929
82938,partial_path,2\SHRUBTRIG),96a5bf271c15046c3c5e00509b5e371c15bc6f08,325c53485255425452494729fc0d031ddbeb4790164c874c00624398
82983,fragment,18.PSB,6243989b312c02f4228cfaa036760031388ce80e,31382e50534200696900de6a45a60a00006c00031c285d00d47e311c
83226,partial_path,CUPS\CUP-ELF,c500006c000450235d00c8205d303c0d2bcc0709,435550535c4355502d454c46acc605c293783ee61d00006c00048cc3
83620,partial_path,LANDCRUISER\CAR,905c48b4d101006c00823b0000306c07272c120c,4c414e44435255495345525c434152941a07696990b065403b0a0000
83660,partial_path,3\ALUMINIUM),90b065403b0a00006c006d081032ec342a5c0308,335c414c554d494e49554d29b80b0669b530d747790600006c007e08
84067,partial_path,1\CANYON,313b00006c0002cc775d00d834bc369cf1ac0905,315c43414e594f4e9cb527200105cfd87d42113200006c000398a25e
84104,partial_path,_S4\FAR*tF,42113200006c000398a25e001087384c029c3e04,5f53345c4641522a74460570051c48af0d00006c000314ed5d0058da
84136,partial_path,HUD\PACENOTES_00%lH,051c48af0d00006c000314ed5d0058da310c010d,4855445c504143454e4f5445535f3030256c4805fb2d0c49feb50000
84308,partial_path,"2\BED""",4455ed467e5c3a6c000220a65e009420022c3902,325c42454422d645574129f45007696963b9dc3d530e00006f00c8bb
84685,partial_path,W\MUD#4](,765c616c00034cc85d0064fd31fc00cc23dc3d02,575c4d554423345d28d8080269d850f74522bc216c006258b0e338bc
85046,partial_path,S1\VILLA(,41d03a00006c000370965f00944c382c03ac5905,53315c56494c4c41289c3305f5a54d46423f00006c0003848a5e0004
85148,partial_path,3\TENT3(,2e00006c000370055d00f0d3310c01cc2bcc1a04,335c54454e5433289307bd75ea272c5c0240205d009c342c3e2b0c0b
85345,partial_path,3\GATE+,6975626627dc4603480a5d009c5e38ac4e9c3303,335c474154452be06405bd92d747591100006c0003042c5e00508137
85677,partial_path,_W2\EL+,6b5c186c0003e0d95d0080db31ec00dc0f8c5603,5f57325c454c2bcc700dc928d747a8050000a805000048a05d001100
85724,partial_path,\TNG\DATAPSM\FONTS\MRALLYE,000024100000491000000010ec925e0003000000,5c544e475c4441544150534d5c464f4e54535c4d52414c4c5945fc00
85753,fragment,_022.GXI,50534d5c464f4e54535c4d52414c4c5945fc000f,5f3032322e4758490069e18a9b3f803f00006c000564346000d8845e
85787,partial_path,COURSE\FRANCE_W\ROAD_DIRT_BLEND-TGA,803f00006c000564346000d8845e002f0c010011,434f555253455c4652414e43455f575c524f41445f444952545f424c
85897,partial_path,MMONTEXTURES\BLIGHT64*\,c53d1c0d00006c0003f8ce5f00b8c0337c020003,4d4d4f4e54455854555245535c424c4947485436342a5c0201907860
85972,partial_path,ND\NEW\BUTTONSl,0200006c0003245a600010cc31ee014652640f0b,4e445c4e45575c425554544f4e536c01064152524f575f303030a423
86025,partial_path,HUD\MASTER_TEMPLATE_007,a81e00006c0005e82e6000d8695d002f9c050005,4855445c4d41535445525f54454d504c4154455f303037a408076969
86150,partial_path,MISC\ATTRACT,ba1d48831200006c0003c8f15e00d856313c0209,4d4953435c41545452414354d01b054c4f474f5f303031fc1a05da8a
86240,partial_path,Y1\MRTRUCK SIDEDOORB(4,00006c00038cb85f00c099318c05cc596c1a0002,59315c4d52545255434b2053494445444f4f5242283401076969ef2a
86287,partial_path,SPAIN_W\CRATE1(,2ad744283e00006c0003b8c45d00fcf2383c010b,535041494e5f575c43524154453128140105180bbd45f5e300006c00
86328,partial_path,2\PINETRE)d,45f5e300006c00035c4f5e0028bf380c01a06006,325c50494e455452452964030769691865e23f902000006c0003d081
86442,partial_path,3\TENT2*/,3600006c000374975e00242a331c018c139c2e04,335c54454e54322a2f02f467609c50f20064a5bc522c7c0e29ac0d40
86626,partial_path,CHECKPOINTS\BANNER,191e48c00700006c0047130030fe314c029c740f,434845434b504f494e54535c42414e4e4552d8b00669d574c43ea43b
86673,partial_path,M\VILLAGE06(,3b00006c0003100c5e00d0b6310c01cc6bdcc408,4d5c56494c4c414745303628a407053c18ea3d950d00006e00e841ac
86742,partial_path,_S2\BED|,3e00006c00031c475d00280d315c04cc11ac6a04,5f53325c4245447cd62828020669838bd547940800006c0003308b5f
86861,partial_path,\TEST\BACKDROP_03,712a00006c00038cb55d00cc0b327c02294c0c0e,5c544553545c4241434b44524f505f3033b812050e6d7241f5280000
86908,partial_path,_M2\ROOF((,006c0005acfe5e0018c85c0031cc058c529c7305,5f4d325c524f4f462828020369bdc8e440085c5a6c0008d0785e0054
86950,partial_path,1\VINES(0,08d0785e0054c75e000100002cac21cc2ecc0804,315c56494e455328301405c0b4b248ae5b02006c0003d0c35f00682e
86982,partial_path,SCENE\ICONT%,b4b248ae5b02006c0003d0c35f00682e2d3c0308,5343454e455c49434f4e5425b0210253312e434670f1054f68a948ff
87031,partial_path,SCREENS\PS2\VEHICLESELECT.XMx,00006c000334ab5e0078202d5c21ac07f4f1000a,53435245454e535c5053325c56454849434c4553454c4543542e584d
87090,partial_path,1\I2A#,006c000368845d00e0012d3c0122ec242a3c0302,315c49324123d02323cd233129241505aa4b3e42063a00006c007efa
87206,partial_path,_M\MUDTAR_`,284846be3900006c0003107f5f0048613e4c0a07,5f4d5c4d55445441525f600a2a2c01059b2f97426dcc26006c000398
87607,partial_path,"S2\WALL_,",f941b15c8d6c0003b8936000e8f6380c01bc1105,53325c57414c4c5f2c8c22053ddecf47921000006e009c11ac4c2f6c
87817,partial_path,1\F_FARM,3ead3800006c000338ce5e005814384c02ac7205,315c465f4641524d8c612820175cae05932d6e45e13500006c000318
87856,partial_path,1\DRYRIVERBE(X=,45e13500006c000318235e00e49838ac14bc1b09,315c4452595249564552424528583d05880ed047d42000006c00032c
88159,partial_path,1\RAILPYLON',4c5b6c000338ba5e005085334c0223fc26bc2408,315c5241494c50594c4f4e278404076969423ee23d3b0a00006c0003
88271,partial_path,"3\NEU~JSS""",f7ff457cce6c0003dc025d00ccf138ec19bc0802,335c4e45557e4a535322d02c01524f434b29201005d92a8448d01e00
88354,partial_path,OBJECTS\DINGHYS,70644c0003d8d75f005c0abcac2b5c1e9c650008,4f424a454354535c44494e47485953006969a6d10844192100006c00
89055,partial_path,1\CANYON_TRACK' ,6eea6b457a3900006e00248235cc04cc2fac130b,315c43414e594f4e5f545241434b27200108696969b6e00448792c00
89127,partial_path,W2\FARM5(T,43e93600006c000390555e00a82c386c09acb105,57325c4641524d3528540205c94b1a487c0600006c0003d0fa5d0030
89255,partial_path,W\RUBB),47be0700006c0003a4e65e009c4d380c01cc1103,575c5255424229d02605e0169544323400006e00f0daacf731fc089c
89287,partial_path,"S2\PALM""",9544323400006e00f0daacf731fc089c19bc6d04,53325c50414c4d22915d58284003052844d647590c00006c000384c9
89867,partial_path,MRALLYE\MRALL,2f084c0a02080000746c5dc434324c01236c260a,4d52414c4c59455c4d52414c4c110000491000006910000000025945
89893,fragment,YE_012.GXI,455c4d52414c4c11000049100000691000000002,59455f3031322e4758490069ee6fff470e3700006c00002348325e00
89929,partial_path,\TNG\DATAPSM\FRONTEND\NEW\TITLESCREEN\BG_,0e3700006c00002348325e0040835e0003000000,5c544e475c4441544150534d5c46524f4e54454e445c4e45575c5449
90010,partial_path,XTURES\KAMAZSIDE02-TGA,04fc306000b0845d303c0101434f4d4d640a0004,5854555245535c4b414d415a5349444530322d5447418009052f4ae1
90059,full_path,FMV\CHALL04.PSS,04c05d006c000684805f00e4f85e00017c120009,464d565c4348414c4c30342e50535300696969e03d3248c61e00006c
90100,full_path,VEHICLES\BRUNO\WHEEL.PSM,3248c61e00006c0003b86b5e008c44310c030011,56454849434c45535c4252554e4f5c574845454c2e50534d006969b5
90149,partial_path,COURSE\FRANCE_S1\SLIPROAD',053ff83f00006c000304dc5e00e0bf31fc000007,434f555253455c4652414e43455f53315c534c4950524f414427c802
90203,partial_path,SPAIN_W\MASTERLOGO(,272900006c0004f0ac5c00e4eb5c32ec039c080f,535041494e5f575c4d41535445524c4f474f281c01057108d747b705
90246,partial_path,FONTS\MRALLYE,08d747b70500006c0003f0f25f00c897310c050a,464f4e54535c4d52414c4c5945fc00015f3031369827066922aa7245
90292,partial_path,TURKEY1\ROCK_TRACK_RIGHT(D,7245a73d00006c000398915f007076384c030006,5455524b4559315c524f434b5f545241434b5f524947485428440207
