index,off,off_hex,rid_07_rel,rid_08_rel,rid_09_rel,rid_0A_rel,rid_0B_rel
40905,1003107958,0x3BCA3676,-1,-1,-1,96,-1
40906,1003117532,0x3BCA5BDC,-1,-1,-1,96,560
40907,1003123255,0x3BCA7237,-1,-1,-1,96,561
40908,1003130497,0x3BCA8E81,-1,-1,-1,96,-1
40909,1003137767,0x3BCAAAE7,-1,-1,-1,96,516
40910,1003143182,0x3BCAC00E,-1,-1,-1,96,545
40911,1003150375,0x3BCADC27,-1,-1,-1,96,-1
40912,1003157835,0x3BCAF94B,-1,-1,-1,96,570
40913,1003163481,0x3BCB0F59,-1,-1,-1,96,557
40914,1003170725,0x3BCB2BA5,-1,-1,-1,96,-1
40915,1003178400,0x3BCB49A0,-1,-1,-1,96,593
40916,1003184046,0x3BCB5FAE,-1,-1,-1,96,552
40917,1003196843,0x3BCB91AB,-1,-1,-1,96,-1
40918,1003206776,0x3BCBB878,-1,-1,-1,96,-1
40919,1003212422,0x3BCBCE86,-1,-1,-1,96,525
40920,1003219156,0x3BCBE8D4,-1,-1,-1,96,-1
40921,1003226458,0x3BCC055A,-1,-1,-1,96,521
40922,1003232176,0x3BCC1BB0,-1,-1,-1,96,536
40923,1003239288,0x3BCC3778,-1,-1,-1,96,-1
40924,1003246753,0x3BCC54A1,-1,-1,-1,96,528
40925,1003252386,0x3BCC6AA2,-1,-1,-1,96,495
40926,1003259542,0x3BCC8696,-1,-1,-1,96,-1
40927,1003267237,0x3BCCA4A5,-1,-1,-1,96,543
40928,1003273197,0x3BCCBBED,-1,-1,-1,96,508
40929,1003286212,0x3BCCEEC4,-1,-1,-1,96,-1
40930,1003296000,0x3BCD1500,-1,-1,-1,96,516
40931,1003301730,0x3BCD2B62,-1,-1,-1,96,523
40932,1003308853,0x3BCD4735,-1,-1,-1,96,-1
40933,1003316757,0x3BCD6615,-1,-1,-1,96,545
40934,1003322438,0x3BCD7C46,-1,-1,-1,96,532
40935,1003330090,0x3BCD9A2A,-1,-1,-1,96,-1
40936,1003338218,0x3BCDB9EA,-1,-1,-1,96,523
40937,1003343953,0x3BCDD051,-1,-1,-1,96,524
40938,1003351446,0x3BCDED96,-1,-1,-1,96,-1
40939,1003359436,0x3BCE0CCC,-1,-1,-1,96,596
40940,1003365272,0x3BCE2398,-1,-1,-1,96,-1
40941,1003377940,0x3BCE5514,-1,-1,-1,96,-1
40942,1003387916,0x3BCE7C0C,-1,-1,-1,96,565
40943,1003393552,0x3BCE9210,-1,-1,-1,96,592
40944,1003401177,0x3BCEAFD9,-1,-1,-1,96,-1
40945,1003409139,0x3BCECEF3,-1,-1,-1,96,544
40946,1003415064,0x3BCEE618,-1,-1,-1,96,569
40947,1003423014,0x3BCF0526,-1,-1,-1,96,-1
40948,1003431269,0x3BCF2565,-1,-1,-1,96,556
40949,1003437257,0x3BCF3CC9,-1,-1,-1,96,586
40950,1003445045,0x3BCF5B35,-1,-1,-1,96,-1
40951,1003453342,0x3BCF7B9E,-1,-1,-1,96,591
40952,1003459469,0x3BCF938D,-1,-1,-1,96,596
40953,1003471831,0x3BCFC3D7,-1,-1,-1,96,-1
40954,1003481995,0x3BCFEB8B,-1,-1,-1,96,550
40955,1003487665,0x3BD001B1,-1,-1,-1,96,-1
40956,1003494861,0x3BD01DCD,-1,-1,-1,96,-1
40957,1003502679,0x3BD03C57,-1,-1,-1,96,513
40958,1003508487,0x3BD05307,-1,-1,-1,96,500
40959,1003515665,0x3BD06F11,-1,-1,-1,96,-1
40960,1003523414,0x3BD08D56,-1,-1,-1,96,522
40961,1003528884,0x3BD0A2B4,-1,-1,-1,96,483
40962,1003535687,0x3BD0BD47,-1,-1,-1,96,-1
40963,1003543393,0x3BD0DB61,-1,-1,-1,96,491
40964,1003548839,0x3BD0F0A7,-1,-1,-1,96,518
40965,1003560842,0x3BD11F8A,-1,-1,-1,96,-1
40966,1003570330,0x3BD1449A,-1,-1,-1,96,518
40967,1003575801,0x3BD159F9,-1,-1,-1,96,501
40968,1003582298,0x3BD1735A,-1,-1,-1,96,-1
40969,1003589581,0x3BD18FCD,-1,-1,-1,96,502
40970,1003594922,0x3BD1A4AA,-1,-1,-1,96,512
40971,1003601676,0x3BD1BF0C,-1,-1,-1,96,-1
40972,1003609286,0x3BD1DCC6,-1,-1,-1,96,470
40973,1003614832,0x3BD1F270,-1,-1,-1,96,572
40974,1003621967,0x3BD20E4F,-1,-1,-1,96,-1
40975,1003634885,0x3BD240C5,-1,-1,-1,96,596
40976,1003646654,0x3BD26EBE,-1,-1,-1,96,-1
40977,1003655577,0x3BD29199,-1,-1,-1,96,588
40978,1003661716,0x3BD2A994,-1,-1,-1,96,-1
40979,1003668860,0x3BD2C57C,-1,-1,-1,96,-1
40980,1003675985,0x3BD2E151,-1,-1,-1,96,-1
40981,1003682185,0x3BD2F989,-1,-1,-1,96,-1
40982,1003689477,0x3BD31605,-1,-1,-1,96,-1
40983,1003696815,0x3BD332AF,-1,-1,-1,96,-1
40984,1003702677,0x3BD34995,-1,-1,-1,96,564
40985,1003709924,0x3BD365E4,-1,-1,-1,96,-1
40986,1003717070,0x3BD381CE,-1,-1,-1,96,521
40987,1003722807,0x3BD39837,-1,-1,-1,96,518
40988,1003734784,0x3BD3C700,-1,-1,-1,96,-1
40989,1003743966,0x3BD3EADE,-1,-1,-1,96,549
40990,1003749809,0x3BD401B1,-1,-1,-1,96,535
40991,1003757216,0x3BD41EA0,-1,-1,-1,96,-1
40992,1003764195,0x3BD439E3,-1,-1,-1,96,517
40993,1003769477,0x3BD44E85,-1,-1,-1,96,479
40994,1003776207,0x3BD468CF,-1,-1,-1,96,-1
40995,1003783298,0x3BD48482,-1,-1,-1,96,445
40996,1003788601,0x3BD49939,-1,-1,-1,96,485
40997,1003795287,0x3BD4B357,-1,-1,-1,96,-1
40998,1003802341,0x3BD4CEE5,-1,-1,-1,96,426
40999,1003807417,0x3BD4E2B9,-1,-1,-1,96,460
41000,1003819308,0x3BD5112C,-1,-1,-1,96,-1
41001,1003828234,0x3BD5340A,-1,-1,-1,96,483
41002,1003833280,0x3BD547C0,-1,-1,-1,96,459
41003,1003839535,0x3BD5602F,-1,-1,-1,96,-1
41004,1003846348,0x3BD57ACC,-1,-1,-1,96,461
41005,1003851445,0x3BD58EB5,-1,-1,-1,96,447
41006,1003857887,0x3BD5A7DF,-1,-1,-1,96,-1
41007,1003864966,0x3BD5C386,-1,-1,-1,96,427
41008,1003870007,0x3BD5D737,-1,-1,-1,96,431
41009,1003876468,0x3BD5F074,-1,-1,-1,96,-1
41010,1003883121,0x3BD60A71,-1,-1,-1,96,505
41011,1003888063,0x3BD61DBF,-1,-1,-1,96,478
41012,1003899652,0x3BD64B04,-1,-1,-1,96,-1
41013,1003908527,0x3BD66DAF,-1,-1,-1,96,465
41014,1003913663,0x3BD681BF,-1,-1,-1,96,513
41015,1003926897,0x3BD6B571,-1,-1,-1,96,472
41016,1003932165,0x3BD6CA05,-1,-1,-1,96,483
41017,1003938793,0x3BD6E3E9,-1,-1,-1,96,-1
41018,1003946000,0x3BD70010,-1,-1,-1,96,439
41019,1003951246,0x3BD7148E,-1,-1,-1,96,477
41020,1003957783,0x3BD72E17,-1,-1,-1,96,-1
41021,1003964806,0x3BD74986,-1,-1,-1,96,489
41022,1003969977,0x3BD75DB9,-1,-1,-1,96,452
41023,1003981813,0x3BD78BF5,-1,-1,-1,96,-1
41024,1003990742,0x3BD7AED6,-1,-1,-1,96,436
41025,1003995782,0x3BD7C286,-1,-1,-1,96,453
41026,1004002283,0x3BD7DBEB,-1,-1,-1,96,-1
41027,1004008877,0x3BD7F5AD,-1,-1,-1,96,557
41028,1004014128,0x3BD80A30,-1,-1,-1,96,502
41029,1004020637,0x3BD8239D,-1,-1,-1,96,-1
41030,1004027456,0x3BD83E40,-1,-1,-1,96,434
41031,1004032301,0x3BD8512D,-1,-1,-1,96,466
41032,1004038517,0x3BD86975,-1,-1,-1,96,-1
41033,1004045617,0x3BD88531,-1,-1,-1,96,464
41034,1004050741,0x3BD89935,-1,-1,-1,96,490
41035,1004062167,0x3BD8C5D7,-1,-1,-1,96,-1
41036,1004071119,0x3BD8E8CF,-1,-1,-1,96,455
41037,1004076225,0x3BD8FCC1,-1,-1,-1,96,427
41038,1004082633,0x3BD915C9,-1,-1,-1,96,-1
41039,1004089170,0x3BD92F52,-1,-1,-1,96,403
41040,1004093749,0x3BD94135,-1,-1,-1,96,418
41041,1004099856,0x3BD95910,-1,-1,-1,96,-1
41042,1004106350,0x3BD9726E,-1,-1,-1,96,411
41043,1004110987,0x3BD9848B,-1,-1,-1,96,426
41044,1004117165,0x3BD99CAD,-1,-1,-1,96,-1
41045,1004123662,0x3BD9B60E,-1,-1,-1,96,397
41046,1004128194,0x3BD9C7C2,-1,-1,-1,96,418
41047,1004139322,0x3BD9F33A,-1,-1,-1,96,-1
41048,1004147920,0x3BDA14D0,-1,-1,-1,96,399
41049,1004152397,0x3BDA264D,-1,-1,-1,96,409
41050,1004158730,0x3BDA3F0A,-1,-1,-1,96,-1
41051,1004165226,0x3BDA586A,-1,-1,-1,96,372
41052,1004169957,0x3BDA6AE5,-1,-1,-1,96,399
41053,1004176451,0x3BDA8443,-1,-1,-1,96,-1
41054,1004183512,0x3BDA9FD8,-1,-1,-1,96,428
41055,1004188631,0x3BDAB3D7,-1,-1,-1,96,534
41056,1004195934,0x3BDAD05E,-1,-1,-1,96,-1
41057,1004202737,0x3BDAEAF1,-1,-1,-1,96,425
41058,1004207808,0x3BDAFEC0,-1,-1,-1,96,389
41059,1004219709,0x3BDB2D3D,-1,-1,-1,96,-1
41060,1004228309,0x3BDB4ED5,-1,-1,-1,96,414
41061,1004233427,0x3BDB62D3,-1,-1,-1,96,407
41062,1004239803,0x3BDB7BBB,-1,-1,-1,96,-1
41063,1004246394,0x3BDB957A,-1,-1,-1,96,415
41064,1004251708,0x3BDBAA3C,-1,-1,-1,96,485
41065,1004258445,0x3BDBC48D,-1,-1,-1,96,-1
41066,1004265229,0x3BDBDF0D,-1,-1,-1,96,437
41067,1004270796,0x3BDBF4CC,-1,-1,-1,96,435
41068,1004277589,0x3BDC0F55,-1,-1,-1,96,-1
41069,1004284282,0x3BDC297A,-1,-1,-1,96,475
41070,1004289971,0x3BDC3FB3,-1,-1,-1,96,425
41071,1004301882,0x3BDC6E3A,-1,-1,-1,96,-1
41072,1004310506,0x3BDC8FEA,-1,-1,-1,96,508
41073,1004315988,0x3BDCA554,-1,-1,-1,96,471
41074,1004322636,0x3BDCBF4C,-1,-1,-1,96,-1
41075,1004329211,0x3BDCD8FB,-1,-1,-1,96,487
41076,1004334558,0x3BDCEDDE,-1,-1,-1,96,473
41077,1004341197,0x3BDD07CD,-1,-1,-1,96,-1
41078,1004347942,0x3BDD2226,-1,-1,-1,96,495
41079,1004353318,0x3BDD3726,-1,-1,-1,96,503
41080,1004360012,0x3BDD514C,-1,-1,-1,96,-1
41081,1004366596,0x3BDD6B04,-1,-1,-1,96,483
41082,1004371712,0x3BDD7F00,-1,-1,-1,96,484
41083,1004383160,0x3BDDABB8,-1,-1,-1,96,-1
41084,1004391943,0x3BDDCE07,-1,-1,-1,96,505
41085,1004397441,0x3BDDE381,-1,-1,-1,96,487
41086,1004404249,0x3BDDFE19,-1,-1,-1,96,-1
41087,1004411033,0x3BDE1899,-1,-1,-1,96,484
41088,1004416210,0x3BDE2CD2,-1,-1,-1,96,488
41089,1004422825,0x3BDE46A9,-1,-1,-1,96,-1
41090,1004429640,0x3BDE6148,-1,-1,-1,96,514
41091,1004434813,0x3BDE757D,-1,-1,-1,96,475
41092,1004441418,0x3BDE8F4A,-1,-1,-1,96,-1
41093,1004448224,0x3BDEA9E0,-1,-1,-1,96,531
41094,1004453279,0x3BDEBD9F,-1,-1,-1,96,475
41095,1004464344,0x3BDEE8D8,-1,-1,-1,96,-1
41096,1004473344,0x3BDF0C00,-1,-1,-1,96,458
41097,1004478047,0x3BDF1E5F,-1,-1,-1,96,438
41098,1004483968,0x3BDF3580,-1,-1,-1,96,-1
41099,1004490324,0x3BDF4E54,-1,-1,-1,96,403
41100,1004495015,0x3BDF60A7,-1,-1,-1,96,448
41101,1004500962,0x3BDF77E2,-1,-1,-1,96,-1
41102,1004507282,0x3BDF9092,-1,-1,-1,96,441
41103,1004511783,0x3BDFA227,-1,-1,-1,96,441
41104,1004517773,0x3BDFB98D,-1,-1,-1,96,-1
41105,1004523932,0x3BDFD19C,-1,-1,-1,96,453
41106,1004528568,0x3BDFE3B8,-1,-1,-1,96,450
41107,1004539122,0x3BE00CF2,-1,-1,-1,96,-1
41108,1004548033,0x3BE02FC1,-1,-1,-1,96,516
41109,1004553466,0x3BE044FA,-1,-1,-1,96,550
41110,1004560236,0x3BE05F6C,-1,-1,-1,96,-1
41111,1004567962,0x3BE07D9A,-1,-1,-1,96,538
41112,1004573988,0x3BE09524,-1,-1,-1,96,-1
41113,1004580911,0x3BE0B02F,-1,-1,-1,96,-1
41114,1004589543,0x3BE0D1E7,-1,-1,-1,96,509
41115,1004595523,0x3BE0E943,-1,-1,-1,96,561
41116,1004602617,0x3BE104F9,-1,-1,-1,96,-1
41117,1004610868,0x3BE12534,-1,-1,-1,96,539
41118,1004616799,0x3BE13C5F,-1,-1,-1,96,473
41119,1004628739,0x3BE16B03,-1,-1,-1,96,-1
41120,1004638880,0x3BE192A0,-1,-1,-1,96,440
41121,1004644518,0x3BE1A8A6,-1,-1,-1,96,435
41122,1004651671,0x3BE1C497,-1,-1,-1,96,-1
41123,1004659420,0x3BE1E2DC,-1,-1,-1,96,473
41124,1004664714,0x3BE1F78A,-1,-1,-1,96,461
41125,1004671745,0x3BE21301,-1,-1,-1,96,-1
41126,1004679297,0x3BE23081,-1,-1,-1,96,384
41127,1004684541,0x3BE244FD,-1,-1,-1,96,385
41128,1004691048,0x3BE25E68,-1,-1,-1,96,-1
41129,1004698335,0x3BE27ADF,-1,-1,-1,96,342
41130,1004702920,0x3BE28CC8,-1,-1,-1,96,397
41131,1004714006,0x3BE2B816,-1,-1,-1,96,-1
41132,1004723485,0x3BE2DD1D,-1,-1,-1,96,386
41133,1004727669,0x3BE2ED75,-1,-1,-1,96,418
41134,1004733557,0x3BE30475,-1,-1,-1,96,-1
41135,1004740151,0x3BE31E37,-1,-1,-1,96,340
41136,1004744382,0x3BE32EBE,-1,-1,-1,96,338
41137,1004750080,0x3BE34500,-1,-1,-1,96,-1
41138,1004757423,0x3BE361AF,-1,-1,-1,96,361
41139,1004762009,0x3BE37399,-1,-1,-1,96,390
41140,1004767967,0x3BE38ADF,-1,-1,-1,96,-1
41141,1004775671,0x3BE3A8F7,-1,-1,-1,96,412
41142,1004780579,0x3BE3BC23,-1,-1,-1,96,402
41143,1004792744,0x3BE3EBA8,-1,-1,-1,96,-1
41144,1004802541,0x3BE411ED,-1,-1,-1,96,412
41145,1004807503,0x3BE4254F,-1,-1,-1,96,385
41146,1004814231,0x3BE43F97,-1,-1,-1,96,-1
41147,1004821981,0x3BE45DDD,-1,-1,-1,96,439
41148,1004827385,0x3BE472F9,-1,-1,-1,96,428
41149,1004834334,0x3BE48E1E,-1,-1,-1,96,-1
41150,1004842482,0x3BE4ADF2,-1,-1,-1,96,525
41151,1004848342,0x3BE4C4D6,-1,-1,-1,96,535
41152,1004855794,0x3BE4E1F2,-1,-1,-1,96,-1
41153,1004863607,0x3BE50077,-1,-1,-1,96,543
41154,1004869230,0x3BE5166E,-1,-1,-1,96,512
41155,1004881612,0x3BE546CC,-1,-1,-1,96,-1
41156,1004891316,0x3BE56CB4,-1,-1,-1,96,508
41157,1004897132,0x3BE5836C,-1,-1,-1,96,480
41158,1004904399,0x3BE59FCF,-1,-1,-1,96,-1
41159,1004911975,0x3BE5BD67,-1,-1,-1,96,469
41160,1004917508,0x3BE5D304,-1,-1,-1,96,466
41161,1004924751,0x3BE5EF4F,-1,-1,-1,96,-1
41162,1004932562,0x3BE60DD2,-1,-1,-1,96,580
41163,1004938262,0x3BE62416,-1,-1,-1,96,540
41164,1004945429,0x3BE64015,-1,-1,-1,96,-1
41165,1004953141,0x3BE65E35,-1,-1,-1,96,455
41166,1004958603,0x3BE6738B,-1,-1,-1,96,456
41167,1004970516,0x3BE6A214,-1,-1,-1,96,-1
41168,1004980018,0x3BE6C732,-1,-1,-1,96,435
41169,1004985645,0x3BE6DD2D,-1,-1,-1,96,446
41170,1004992390,0x3BE6F786,-1,-1,-1,96,-1
41171,1004999780,0x3BE71464,-1,-1,-1,96,501
41172,1005005713,0x3BE72B91,-1,-1,-1,96,555
41173,1005012776,0x3BE74728,-1,-1,-1,96,-1
41174,1005020228,0x3BE76444,-1,-1,-1,96,403
41175,1005025593,0x3BE77939,-1,-1,-1,96,467
41176,1005032545,0x3BE79461,-1,-1,-1,96,-1
41177,1005039639,0x3BE7B017,-1,-1,-1,96,414
41178,1005044828,0x3BE7C45C,-1,-1,-1,96,369
41179,1005056787,0x3BE7F313,-1,-1,-1,96,-1
41180,1005065614,0x3BE8158E,-1,-1,-1,96,342
41181,1005070760,0x3BE829A8,-1,-1,-1,96,380
41182,1005081737,0x3BE85489,-1,-1,-1,96,-1
41183,1005093343,0x3BE881DF,-1,-1,-1,96,398
41184,1005100080,0x3BE89C30,-1,-1,-1,96,-1
41185,1005113804,0x3BE8D1CC,-1,-1,-1,96,-1
41186,1005132943,0x3BE91C8F,-1,-1,-1,96,-1
41187,1005147521,0x3BE95581,-1,-1,-1,96,-1
41188,1005161654,0x3BE98CB6,-1,-1,-1,96,-1
41189,1005177310,0x3BE9C9DE,-1,-1,-1,96,-1
41190,1005190435,0x3BE9FD23,-1,-1,-1,96,-1
41191,1005208893,0x3BEA453D,-1,-1,-1,96,-1
41192,1005223484,0x3BEA7E3C,-1,-1,-1,96,-1
41193,1005236527,0x3BEAB12F,-1,-1,-1,96,-1
41194,1005249266,0x3BEAE2F2,-1,-1,-1,96,-1
41195,1005260978,0x3BEB10B2,-1,-1,-1,96,-1
41196,1005270495,0x3BEB35DF,-1,-1,-1,96,-1
41197,1005280545,0x3BEB5D21,-1,-1,-1,96,-1
41198,1005289870,0x3BEB818E,-1,-1,-1,96,525
41199,1005296837,0x3BEB9CC5,-1,-1,-1,96,503
41200,1005305241,0x3BEBBD99,-1,-1,-1,96,-1
41201,1005313382,0x3BEBDD66,-1,-1,-1,96,461
41202,1005319380,0x3BEBF4D4,-1,-1,-1,96,421
41203,1005331619,0x3BEC24A3,-1,-1,-1,96,-1
41204,1005340064,0x3BEC45A0,-1,-1,-1,96,407
41205,1005345147,0x3BEC597B,-1,-1,-1,96,381
41206,1005351251,0x3BEC7153,-1,-1,-1,96,-1
41207,1005357022,0x3BEC87DE,-1,-1,-1,96,371
41208,1005361124,0x3BEC97E4,-1,-1,-1,96,375
41209,1005366317,0x3BECAC2D,-1,-1,-1,96,-1
41210,1005371674,0x3BECC11A,-1,-1,-1,96,379
41211,1005375500,0x3BECD00C,-1,-1,-1,96,385
41212,1005380085,0x3BECE1F5,-1,-1,-1,96,-1
41213,1005385203,0x3BECF5F3,-1,-1,-1,96,359
41214,1005388547,0x3BED0303,-1,-1,-1,96,411
41215,1005398551,0x3BED2A17,-1,-1,-1,96,-1
41216,1005406018,0x3BED4742,-1,-1,-1,96,376
41217,1005409484,0x3BED54CC,-1,-1,-1,96,348
41218,1005430793,0x3BEDA809,-1,-1,-1,96,-1
41219,1005438355,0x3BEDC593,-1,-1,-1,96,508
41220,1005442747,0x3BEDD6BB,-1,-1,-1,96,291
41221,1005445489,0x3BEDE171,-1,-1,-1,96,290
41222,1005449545,0x3BEDF149,-1,-1,-1,96,532
41223,1005454144,0x3BEE0340,-1,-1,-1,96,304
41224,1005457122,0x3BEE0EE2,-1,-1,-1,96,315
41225,1005461191,0x3BEE1EC7,-1,-1,-1,96,-1
41226,1005465867,0x3BEE310B,-1,-1,-1,96,327
41227,1005468854,0x3BEE3CB6,-1,-1,-1,96,350
41228,1005478661,0x3BEE6305,-1,-1,-1,96,-1
41229,1005485612,0x3BEE7E2C,-1,-1,-1,96,329
41230,1005488543,0x3BEE899F,-1,-1,-1,96,390
41231,1005492375,0x3BEE9897,-1,-1,-1,96,-1
41232,1005497255,0x3BEEABA7,-1,-1,-1,96,327
41233,1005500265,0x3BEEB769,-1,-1,-1,96,361
41234,1005504655,0x3BEEC88F,-1,-1,-1,96,598
41235,1005509879,0x3BEEDCF7,-1,-1,-1,96,353
41236,1005513474,0x3BEEEB02,-1,-1,-1,96,388
41237,1005518220,0x3BEEFD8C,-1,-1,-1,96,597
41238,1005523751,0x3BEF1327,-1,-1,-1,96,364
41239,1005527632,0x3BEF2250,-1,-1,-1,96,379
41240,1005538126,0x3BEF4B4E,-1,-1,-1,96,-1
41241,1005545739,0x3BEF690B,-1,-1,-1,96,330
41242,1005549907,0x3BEF7953,-1,-1,-1,96,325
41243,1005555055,0x3BEF8D6F,-1,-1,-1,96,551
41244,1005560646,0x3BEFA346,-1,-1,-1,96,325
41245,1005564682,0x3BEFB30A,-1,-1,-1,96,342
41246,1005569877,0x3BEFC755,-1,-1,-1,96,-1
41247,1005575910,0x3BEFDEE6,-1,-1,-1,96,390
41248,1005580293,0x3BEFF005,-1,-1,-1,96,376
41249,1005585649,0x3BF004F1,-1,-1,-1,96,590
41250,1005591715,0x3BF01CA3,-1,-1,-1,96,373
41251,1005596105,0x3BF02DC9,-1,-1,-1,96,397
41252,1005606891,0x3BF057EB,-1,-1,-1,96,-1
41253,1005614945,0x3BF07761,-1,-1,-1,96,373
41254,1005619451,0x3BF088FB,-1,-1,-1,96,403
41255,1005625112,0x3BF09F18,-1,-1,-1,96,-1
41256,1005631125,0x3BF0B695,-1,-1,-1,96,372
41257,1005635501,0x3BF0C7AD,-1,-1,-1,96,391
41258,1005641329,0x3BF0DE71,-1,-1,-1,96,-1
41259,1005648049,0x3BF0F8B1,-1,-1,-1,96,368
41260,1005652816,0x3BF10B50,-1,-1,-1,96,396
41261,1005658764,0x3BF1228C,-1,-1,-1,96,-1
41262,1005665495,0x3BF13CD7,-1,-1,-1,96,387
41263,1005670066,0x3BF14EB2,-1,-1,-1,96,398
41264,1005681029,0x3BF17985,-1,-1,-1,96,-1
41265,1005689581,0x3BF19AED,-1,-1,-1,96,412
41266,1005694195,0x3BF1ACF3,-1,-1,-1,96,387
41267,1005699578,0x3BF1C1FA,-1,-1,-1,96,-1
41268,1005706171,0x3BF1DBBB,-1,-1,-1,96,355
41269,1005710426,0x3BF1EC5A,-1,-1,-1,96,360
41270,1005715652,0x3BF200C4,-1,-1,-1,96,-1
41271,1005721832,0x3BF218E8,-1,-1,-1,96,398
41272,1005726084,0x3BF22984,-1,-1,-1,96,405
41273,1005731256,0x3BF23DB8,-1,-1,-1,96,-1
41274,1005737198,0x3BF254EE,-1,-1,-1,96,378
41275,1005741146,0x3BF2645A,-1,-1,-1,96,382
41276,1005751313,0x3BF28C11,-1,-1,-1,96,-1
41277,1005759413,0x3BF2ABB5,-1,-1,-1,96,319
41278,1005763082,0x3BF2BA0A,-1,-1,-1,96,325
41279,1005767476,0x3BF2CB34,-1,-1,-1,96,493
41280,1005772646,0x3BF2DF66,-1,-1,-1,96,299
41281,1005776207,0x3BF2ED4F,-1,-1,-1,96,346
41282,1005780913,0x3BF2FFB1,-1,-1,-1,96,518
41283,1005785812,0x3BF312D4,-1,-1,-1,96,310
41284,1005789151,0x3BF31FDF,-1,-1,-1,96,333
41285,1005793575,0x3BF33127,-1,-1,-1,96,495
41286,1005798055,0x3BF342A7,-1,-1,-1,96,288
41287,1005801382,0x3BF34FA6,-1,-1,-1,96,302
41288,1005811104,0x3BF375A0,-1,-1,-1,96,-1
41289,1005818973,0x3BF3945D,-1,-1,-1,96,303
41290,1005822100,0x3BF3A094,-1,-1,-1,96,295
41291,1005826254,0x3BF3B0CE,-1,-1,-1,96,429
41292,1005831211,0x3BF3C42B,-1,-1,-1,96,290
41293,1005834497,0x3BF3D101,-1,-1,-1,96,292
41294,1005839029,0x3BF3E2B5,-1,-1,-1,96,442
41295,1005843987,0x3BF3F613,-1,-1,-1,96,298
41296,1005847349,0x3BF40335,-1,-1,-1,96,307
41297,1005851784,0x3BF41488,-1,-1,-1,96,561
41298,1005856891,0x3BF4287B,-1,-1,-1,96,319
41299,1005860334,0x3BF435EE,-1,-1,-1,96,339
41300,1005870360,0x3BF45D18,-1,-1,-1,96,-1
41301,1005878297,0x3BF47C19,-1,-1,-1,96,357
41302,1005881705,0x3BF48969,-1,-1,-1,96,358
41303,1005885860,0x3BF499A4,-1,-1,-1,96,-1
41304,1005890641,0x3BF4AC51,-1,-1,-1,96,346
41305,1005893742,0x3BF4B86E,-1,-1,-1,96,366
41306,1005897700,0x3BF4C7E4,-1,-1,-1,96,-1
41307,1005903204,0x3BF4DD64,-1,-1,-1,96,405
41308,1005906679,0x3BF4EAF7,-1,-1,-1,96,432
41309,1005911265,0x3BF4FCE1,-1,-1,-1,96,-1
41310,1005917493,0x3BF51535,-1,-1,-1,96,464
41311,1005921667,0x3BF52583,-1,-1,-1,96,461
41312,1005932785,0x3BF550F1,-1,-1,-1,96,-1
41313,1005941001,0x3BF57109,-1,-1,-1,96,367
41314,1005945410,0x3BF58242,-1,-1,-1,96,325
41315,1005951078,0x3BF59866,-1,-1,-1,96,-1
41316,1005957295,0x3BF5B0AF,-1,-1,-1,96,337
41317,1005961772,0x3BF5C22C,-1,-1,-1,96,354
41318,1005967149,0x3BF5D72D,-1,-1,-1,96,601
41319,1005972750,0x3BF5ED0E,-1,-1,-1,96,342
41320,1005976925,0x3BF5FD5D,-1,-1,-1,96,343
41321,1005981887,0x3BF610BF,-1,-1,-1,96,561
41322,1005987514,0x3BF626BA,-1,-1,-1,96,316
41323,1005991357,0x3BF635BD,-1,-1,-1,96,317
41324,1006001943,0x3BF65F17,-1,-1,-1,96,-1
41325,1006010250,0x3BF67F8A,-1,-1,-1,96,297
41326,1006013988,0x3BF68E24,-1,-1,-1,96,322
41327,1006018842,0x3BF6A11A,-1,-1,-1,96,508
41328,1006024364,0x3BF6B6AC,-1,-1,-1,96,295
41329,1006027948,0x3BF6C4AC,-1,-1,-1,96,312
41330,1006033161,0x3BF6D909,-1,-1,-1,96,-1
41331,1006039325,0x3BF6F11D,-1,-1,-1,96,343
41332,1006043441,0x3BF70131,-1,-1,-1,96,338
41333,1006048807,0x3BF71627,-1,-1,-1,96,-1
41334,1006055082,0x3BF72EAA,-1,-1,-1,96,520
41335,1006059848,0x3BF74148,-1,-1,-1,96,558
41336,1006070036,0x3BF76914,-1,-1,-1,96,-1
41337,1006078326,0x3BF78976,-1,-1,-1,96,578
41338,1006082913,0x3BF79B61,-1,-1,-1,96,514
41339,1006088440,0x3BF7B0F8,-1,-1,-1,96,-1
41340,1006094457,0x3BF7C879,-1,-1,-1,96,476
41341,1006098765,0x3BF7D94D,-1,-1,-1,96,446
41342,1006103558,0x3BF7EC06,-1,-1,-1,96,552
41343,1006108861,0x3BF800BD,-1,-1,-1,96,392
41344,1006112888,0x3BF81078,-1,-1,-1,96,325
41345,1006117187,0x3BF82143,-1,-1,-1,96,598
41346,1006122572,0x3BF8364C,-1,-1,-1,96,383
41347,1006126155,0x3BF8444B,-1,-1,-1,96,368
41348,1006136576,0x3BF86D00,-1,-1,-1,96,-1
41349,1006144454,0x3BF88BC6,-1,-1,-1,96,368
41350,1006147958,0x3BF89976,-1,-1,-1,96,387
41351,1006152382,0x3BF8AABE,-1,-1,-1,96,-1
41352,1006157502,0x3BF8BEBE,-1,-1,-1,96,348
41353,1006161196,0x3BF8CD2C,-1,-1,-1,96,429
41354,1006165709,0x3BF8DECD,-1,-1,-1,96,598
